KEYILIE1;KEYILIE2;LIENR;LIENAME;LIEANSPA;LIESTRAS;LIEPLZOR;LIEERGNZ;LIETELNR;LIEFAXNR;LIERBPRZ;LIEABPRZ;LIEMSTSL;LIEZBDSL;LIELIEGR;LIELIESP;LIELIETX;LIEKRENR;LIEUSTID;LIEVERKZ;LIELNDSL;LIEKUBEZ;LIEKUNZE;LIELGBST1;LIELGBST2;LIELGBST3;LIELGBST4;LIELGBST5;LIELGBST6;LIELGBST7;LIELGBST8;LIELGBST9;LIELGBST10;LIELGBST11;LIELGBST12;LIELGBST13;LIELGBST14;LIELGBST15;LIELGBST16;LIELGBST17;LIELGBST18;LIELGBST19;LIELGBST20;LIELGBST21;LIELGBST22;LIELGBST23;LIELGBST24;LIELGBST25;LIELGBST26;LIELGBST27;LIELGBST28;LIELGBST29;LIELGBST30;LIEKRELM;LIELEERG;LIEANOTE;LIEBNOTE;LIECNOTE;LIEDOSS;LIEDEVSL;LIEBONKZ;LIEPRUKZ;LIESPRAC;LIEENTVG;LIEMITNR;LIEBOPRZ;LIEKUNNR;LIEMINBW;LIESABNR;LIEZBDEZ;LIEVERDT;LIEVERZT;LIEEZBKZ;LIEMSTLG;LIEMSTEV;LIEEVGEB;LIEDSDKZ;LIESPDKZ;LIESTATS;LIESTAID;LIEEZAFR;LIEBKLND;LIEBKBLZ;LIEBKFNR;LIEKNTNR;LIEMAXBW;LIELWEDT;LIEBSAUS;LIEAUSKO;LIEEAAUS;LIEGLAKZ;LIEILNNR;LIELBDSL;LIEZWEIS;LIEKDREF;LIERBTXT;LIERBBE1;LIERBPR2;LIERBTX2;LIERBBE2;LIERBBA2;LIERBPR3;LIERBTX3;LIERBBE3;LIERBBA3;LIEMSTR1;LIEMSTR2;LIEMSTR3;LIEEDIKZ;LIELWDT;LIEEVGBA;LIEGFART;LIEANLIE;LIEBIC;LIEIBAN;LIEEDISO;LIEGGNNR;LIEDSDRG;LIEDSDLE;LIEGSZVO;LIEGSZBI;LIESEPAM;LIENOSPAV;LIEPORZUG;LIETOUR
078461;Millenium s.l.,Espana              078461;078461;Tropical Millenium s.l.;;;Espana;                                   ;;;0;0;04;100;5000;N;               ;        ;               ;9;011;Millenium s.l.,Espana;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9; ;00;0;0;07;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;081110;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;08.11.2010 00:00;;;;;;;;;;;;;;;9999
079108;Nouveau Comptoir de Commerce, Perpi079108;079108;Nouveau Comptoir de Commerce       ;International                      ;B.P. 5117                          ;F-66031 Perpignan Cedex            ;                                   ;0033/468/856177     ;0033/468/856192     ;0;0;04;100;5000;J;               ;        ;               ;9;001;Nouveau Comptoir de Commerce, Perpi;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
079802;Procam, S. Coop and., Motril (Grana079802;079802;Procam, S. Coop and.               ;                                   ;Crta. Almeria, Km. 1.6             ;E-18600 Motril (Granada)           ;                                   ;0034/958/820197     ;0034/958/820613     ;0;0;04;100;5000;J;               ;        ;               ;9;011;Procam, S. Coop and., Motril (Grana;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
079824;OGM Thueringen, Gierstaedt         079824;079824;Obst und Gemüse Markt              ;Thüringen GmbH                     ;Gewerbepark Fahner Höhe            ;D-99100 Gierstädt                  ;                                   ;036206/23777        ;036206/23776        ;0;0;01;101;4000;J;               ;        ;               ;9;004;OGM Thueringen, Gierstaedt;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;QM;0;   ;              ;   ;                    ;0;060915;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;06.09.2015 00:00;;;;;;;;;;;;;;;9999
080503;Primeurs de Saint Malo, Melesse    080503;080503;Primeurs de Saint Malo;                                   ;ZA Confortland 6;35520 Melesse;                                   ;0033296551455;0033296553155;0;0;04;170;5000;N;               ;80503;               ;9;001;Primeurs de Saint Malo, Melesse;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;300313;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;30.03.2013 00:00;;;;;;;;;;;;;;;9999
080506;Peris Agost Hermanos, S.L., Almazor080506;080506;Peris Agost Hermanos, S.L.         ;                                   ;Avda. Castellon km 76              ;12550 Almazora (Castellon);                                   ;0034/               ;0034/               ;0;0;04;102;5000;N;               ;        ;               ;9;011;Peris Agost Hermanos, S.L., Almazor;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;141112;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;14.11.2012 00:00;;;;;;;;;;;;;;;9999
070007;A.P.O.L., Eboli (SA)               070007;070007;A.P.O.L.                           ;                                   ;C. da Fiocche, 300                 ;84025 Eboli (SA)                   ;                                   ;                    ;                    ;0;0;  ;100;5000;J;               ;        ;               ;9;005;A.P.O.L., Eboli (SA)               ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
081940;Ramafrut, ( Valencia )             081940;081940;Ramafrut                           ;                                   ;Ctra. Benaguasil - Benosanó , s/n  ;E-Benaguasil ( Valencia )          ;                                   ;0034/96/2732011     ;0034/96/2273196     ;0;0;04;100;5000;J;               ;        ;               ;9;011;Ramafrut, ( Valencia )             ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070043;Abenhardt GmbH & Co. KG, Datteln   070043;070043;Abenhardt GmbH & Co. KG            ;                                   ;Marktfelder Straße 15              ;45711 Datteln                      ;                                   ;02363/2391          ;02363/8362          ;0;0;01;170;3000;J;               ;70043   ;               ;9;004;Abenhardt GmbH & Co. KG, Datteln   ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;WH;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
086103;Vitti s.r.l., Monopoli ( BA )      086103;086103;Vitti s.r.l.                       ;                                   ;Via G. Carducci, 18                ;70043 Monopoli ( BA )              ;                                   ;                    ;                    ;0;0;04;100;5000;J;               ;        ;               ;9;005;Vitti s.r.l., Monopoli ( BA )      ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;-572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;040304;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
086131;Fernando Caballero Vidal, Stuttgart086131;086131;Fernando Caballero Vidal           ;                                   ;Innsbrucker Straße 64              ;70329 Stuttgart (Uhlbach)          ;                                   ;0711/321005         ;0711/321267         ;0;0;01;100;4000;J;               ;        ;               ;9;004;Fernando Caballero Vidal, Stuttgart;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;9; ;00;0;0;01;0;        ;0;          ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
086132;Valnantais, Nantes Cedex 2         086132;086132;SCA Valnantais                     ;                                   ;40, BD Gustave Roch                ;F-44265 Nantes Cedex 2             ;                                   ;0033/240/994114     ;0033/240/477516     ;0;0;  ;100;5000;J;               ;        ;               ;9;001;Valnantais, Nantes Cedex 2         ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;9; ;00;0;0;01;0;        ;0;          ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
086809;WAFA France, Perpignan             086809;086809;WAFA France                        ;                                   ;B.P. 5448                          ;F-66037 Perpignan                  ;                                   ;0033/468/856022     ;0033/468/856077     ;0;0;04;100;5000;J;               ;        ;               ;1;001;WAFA France, Perpignan             ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
088902;Zoutewelle Import B.V., LD Barendre088902;088902;Zoutewelle Import B.V.             ;                                   ;Handelscentrum Z.H.Z. 24           ;2991 LD Barendrecht;                                   ;0031/180/642300     ;0031/180/616340     ;0;0;04;110;5000;N;;88902;               ;9;003;Zoutewelle Import B.V., LD Barendre;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3; ;00;0;0;01;0;        ;0;          ;0;AF;;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;160115;0; ;0;0;               ;   ; ;      ;;;;;;;;;;;;;;1;16.01.2015 00:00;;;;;;;;;;;;;;;9999
086135;Vinet Freres S.A., Nantes Cedex 2  086135;086135;Vinet Freres S.A.                  ;                                   ;58 BD Gustave Roch                 ;44261 Nantes Cedex 2               ;                                   ;0033251729375       ;0033240478718       ;0;0;04;100;3000;J;               ;        ;               ;9;001;Vinet Freres S.A., Nantes Cedex 2  ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
074902;Hourtenhof, Moers                  074902;074902;Hourtenhof                         ;                                   ;Kamper Str. 141                    ;47445 Moers                        ;                                   ;0284173041          ;0                   ;0;0;03;100;3000;J;               ;        ;               ;9;004;Hourtenhof, Moers                  ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
072112;D.I.V.A. - Fruits, Perpignan Cedex 072112;072112;D.I.V.A. - Fruits                  ;                                   ;M.I. St. Charles - B.P. 5155       ;66037 Perpignan Cedex              ;                                   ;                    ;                    ;0;0;04;100;5000;J;               ;        ;               ;9;001;D.I.V.A. - Fruits, Perpignan Cedex ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;03;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
072102;DAS International B.V., LN Barendre072102;072102;DAS International B.V.             ;                                   ;Koopliedenweg 29                   ;2991 LN Barendrecht                ;                                   ;                    ;                    ;0;0;04;100;5000;J;               ;        ;               ;9;003;DAS International B.V., LN Barendre;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
074916;Hameico Dortmund GmbH, Dortmund    074916;074916;Hameico Dortmund GmbH              ;                                   ;Heiliger Weg 60                    ;44135 Dortmund                     ;                                   ;                    ;                    ;0;0;01;170;4000;J;               ;        ;               ;9;004;Hameico Dortmund GmbH, Dortmund    ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;1039      ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;010206;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
072110;Duc-Sol, Pobla del Duc (Vale       072110;072110;Frutas Duc-Sol                     ;Vicente Soler Fayos, S.L.          ;C/. José Antonio Perelló, 11       ;46840 Pobla del Duc (Valencia)     ;                                   ;                    ;                    ;0;0;05;170;5000;J;               ;        ;               ;9;011;Duc-Sol, Pobla del Duc (Vale       ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;9; ;00;0;0;07;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
088901;Zimmermann GmbH & Co.KG, Koeln (Bay088901;088901;Zimmermann GmbH & Co.KG            ;                                   ;Großmarkthalle                     ;50968 Köln (Bayenthal)             ;                                   ;                    ;                    ;0;0;01;170;1000;J;               ;        ;               ;9;004;Zimmermann GmbH & Co.KG, Koeln (Bay;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;NN;0;   ;              ;   ;                    ;0;130706;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070004;Alconera Maroc S.A., Moguer (Huelva070004;070004;Alconera Maroc S.A.                ;                                   ;Ctra. S.Juan del Pto. Matalascanas ;21800 Moguer (Huelva)              ;                                   ;                    ;                    ;0;0;05;170;5000;J;               ;        ;               ;9;011;Alconera Maroc S.A., Moguer (Huelva;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;07;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
084725;Tengelmann Fruta Espana, S.L., Vale084725;084725;Tengelmann Fruta Espana, S.L.      ;Trade Center Primado Reig          ;Calle Daniel Balaciart No. 2y4     ;46020 Valencia                     ;                                   ;                    ;                    ;0;0;04;170;5000;J;               ;        ;               ;9;011;Tengelmann Fruta Espana, S.L., Vale;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;-951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;DK    ;0;   ;              ;   ;                    ;0;231205;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070000;AS.P.O. - Frutta,Palagiano         070000;070000;AS.P.O. - Frutta                   ;                                   ;C/da Lenne                         ;Palagiano                          ;                                   ;                    ;                    ;0;0;04;170;5000;J;               ;70000   ;               ;9;005;AS.P.O. - Frutta,Palagiano         ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;06;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;WH;0;   ;              ;   ;                    ;0;071203;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
082600;Sudfrut,                           082600;082600;Sudfrut S.R.L.                     ;                                   ;Via Casamassima n.c.               ;70016 Noicattaro (BA)              ;                                   ;                    ;                    ;0;0;04;100;5000;J;               ;        ;               ;9;005;Sudfrut,                           ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
082604;Saint-Charles Sud                  082604;082604;Saint-Charles Sud                  ;                                   ;                                   ;66034 Perpignan Cedex              ;                                   ;                    ;                    ;0;0;04;100;5000;J;               ;82604;               ;9;001;Saint-Charles Sud                  ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;03;0;        ;0;          ;0;RG;:;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070702;Barniol France S.A., Elne          070702;070702;Barniol France S.A.                ;                                   ;29 Rue de Latour                   ;66200 Elne                         ;                                   ;0033468379900       ;0033468222475       ;0;0;04;170;5000;J;               ;        ;               ;9;001;Barniol France S.A., Elne          ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;03;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;MB;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
099998;Marktvertrieb Dieter Schwerin GmbH,099998;099998;Marktvertrieb Dieter Schwerin GmbH ;Beginn Bestandsführung             ;                                   ;47059 Duisburg                     ;                                   ;                    ;                    ;0;0;05;170;4000;J;               ;        ;               ;9;004;Marktvertrieb Dieter Schwerin GmbH,;      ;0;0;0;0;0;0;0;0;0;0;0;-906;0;-9980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;HS;   ;        ;      ;0;  ;  ;0;0;2;0;MB;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
078416;Enzo Muratori,                     078416;078416;Enzo Muratori S.R.L.               ;Import-Export Ortofrutticoli       ;Via Caduti sul Lavoro, 370         ;41058 Vignola (MO)                 ;                                   ;                    ;                    ;0;0;04;100;5000;J;               ;        ;               ;9;005;Enzo Muratori,                     ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;06;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
072811;Europa F.V., Capoterra (CA)        072811;072811;Europa F.V.                        ;Soc. Coop. A.R.L.                  ;Loc. Su Lillu                      ;09012 Capoterra (CA)               ;                                   ;                    ;003970247346        ;0;0;04;170;5000;J;               ;        ;               ;9;005;Europa F.V., Capoterra (CA)        ;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;06;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
086133;Valentin Fruit, Castellaneta Marina086133;086133;Valentin Fruit                     ;                                   ;Contrada 4 Palazzine               ;74010 Castellaneta Marina (TA)     ;                                   ;                    ;                    ;0;0;04;170;5000;J;               ;        ;               ;9;005;Valentin Fruit, Castellaneta Marina;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;-10076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;06;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;CP    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;;;;;;;;;;;;;;;01.01.1980 00:00;;;;;;;;;;;;;;;9999
070097;Arandanos del Pintado S.R.L,       070097;070097;Arandanos del Pintado S.R.L;                                   ;RUTA 30 km. 149 Y CAMINO PIEDRA PIN;PADRON 1433 Y 6751 LRA. SEC: CAT;                                   ;005987722628;                    ;0;0;  ;170;6000;N;               ;        ;               ;9;524;Arandanos del Pintado S.R.L,;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;241112;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;24.11.2012 00:00;0; ;0;           ;                                  ;;;;;;;;;;9999
